Source,Target,weight
904,120,1.0
908,19,3.0
908,999,6.0
913,1902,0.5
914,147,2.5
914,30,1.0
918,1277,0.5
918,1018,1.0
921,1311,0.5
921,1204,0.5
924,262,0.5
925,1190,0.5
926,1231,0.5
926,1522,0.5
927,1160,3.0
927,525,1.0
1160,525,1.0
929,1756,0.5
935,1900,1.0
936,1946,0.5
942,1837,0.5
945,4,0.5
945,716,1.0
946,973,0.5
946,25,0.5
949,539,0.5
949,1008,0.5
950,276,0.5
955,1685,0.5
957,30,0.5
959,1055,1.5
959,1204,1.5
961,54,0.5
961,1203,0.5
961,645,0.5
961,1497,1.5
961,563,0.5
961,229,0.5
963,1611,0.5
967,11,0.5
967,1980,0.5
1,1980,0.5
967,91,0.5
971,862,0.5
972,1761,0.5
973,58,0.5
973,132,0.5
976,1591,2.5
979,1431,1.0
981,257,0.5
983,1749,1.0
989,1293,0.5
989,644,0.5
989,2,0.5
991,1191,2.0
995,1557,0.5
995,1954,0.5
998,1493,0.5
1001,627,0.5
1005,1247,0.5
1007,1563,2.5
1010,156,0.5
1013,565,0.5
1015,39,1.0
1018,385,0.5
1020,79,0.5
1022,84,1.0
1023,1908,1.0
1024,714,0.5
1025,234,0.5
1027,584,0.5
1027,15,0.5
1028,1347,1.0
1037,1130,1.0
1037,245,2.5
1041,1008,2.0
1041,814,1.0
814,1008,1.0
1041,106,0.5
1041,130,0.5
430,130,0.5
1046,1078,0.5
1046,1905,0.5
1078,1905,1.0
1047,1995,1.0
1047,1640,1.0
1050,165,1.5
1053,31,0.5
1053,47,4.5
1053,121,3.0
1055,1231,0.5
1055,1311,1.5
1056,413,0.5
1056,1242,0.5
1056,536,1.0
1058,1046,0.5
1059,131,0.5
1061,636,1.0
1062,483,0.5
1066,1354,2.5
1068,876,0.5
1069,1711,2.0
1070,1178,2.0
1074,1705,1.0
1076,818,0.5
1076,550,0.5
1076,626,0.5
1076,1937,0.5
1078,1873,2.0
1080,173,0.5
1081,1183,0.5
1082,159,0.5
1085,1500,1.0
1085,1140,0.5
1085,898,0.5
1085,1323,0.5
1085,294,1.0
1087,19,1.5
1089,-1,0.5
1091,1133,6.5
1092,1036,0.5
1092,385,0.5
1096,754,0.5
1096,1123,2.0
1099,1576,0.5
1105,233,2.0
1105,1085,1.0
1105,1537,0.5
219,706,0.5
1108,1851,0.5
1110,1325,0.5
1116,1987,5.0
1116,1141,1.5
1116,1197,1.5
1197,1141,2.0
1117,767,0.5
1119,976,2.0
1120,1114,1.5
1120,516,0.5
1122,1699,0.5
1122,870,1.0
1123,1488,1.0
1125,1335,1.0
1125,1127,1.0
1126,716,0.5
1132,1671,0.5
1138,300,0.5
1138,176,0.5
1138,1006,0.5
1138,250,0.5
1138,1844,0.5
1140,1258,2.0
1140,1500,1.5
1140,39,0.5
1140,429,1.5
1140,1290,0.5
1140,248,0.5
1142,966,0.5
1142,388,0.5
1143,11,0.5
1143,757,0.5
1150,548,0.5
1151,128,0.5
1156,1814,0.5
1160,894,0.5
1165,30,0.5
1165,342,0.5
1165,1856,1.0
1170,1078,1.5
1170,39,0.5
1171,19,0.5
1171,414,1.0
1171,787,0.5
1171,1293,0.5
1171,518,0.5
1171,601,0.5
1172,439,0.5
385,54,1.5
1173,1858,0.5
1175,118,0.5
1175,1200,1.0
1179,152,0.5
1183,19,0.5
1183,215,1.0
135,2,2.5
1185,1620,0.5
1185,1183,0.5
1186,641,0.5
1190,1295,0.5
1191,723,0.5
1191,1488,1.5
1191,297,0.5
1191,554,0.5
297,554,0.5
1191,159,0.5
1192,1258,14.5
1193,650,0.5
1194,1782,2.5
1197,195,0.5
1198,1240,1.0
1199,369,1.0
1199,4,1.0
1199,1620,0.5
1620,369,0.5
1200,889,1.5
1201,197,0.5
1201,1635,1.0
1203,108,5.0
1203,1584,0.5
1203,80,0.5
1204,1497,2.5
1204,1365,1.0
1204,1988,1.5
1204,1311,0.5
1204,1055,1.0
1207,1840,0.5
1209,152,0.5
1210,1085,0.5
1210,209,1.5
1212,25,1.0
1217,4,0.5
1217,563,0.5
1219,201,0.5
1231,327,0.5
1231,691,0.5
1231,792,0.5
1235,1696,2.5
1236,1253,9.5
1247,470,1.0
1247,47,1.0
470,47,0.5
1247,1771,1.0
1248,750,0.5
1254,27,1.0
1255,563,0.5
1255,764,1.0
1256,618,0.5
1256,8,0.5
618,8,0.5
1258,30,0.5
1259,16,1.5
1262,44,0.5
1262,1284,0.5
1262,20,1.0
20,904,0.5
1267,1774,1.0
1274,31,1.0
1274,1441,0.5
1276,1925,1.5
1277,844,0.5
1277,252,1.5
1277,19,1.5
1284,264,0.5
1286,1896,0.5
1287,51,1.5
1287,287,0.5
287,51,0.5
1288,42,0.5
1290,1785,0.5
1290,1287,0.5
1290,1816,0.5
1293,227,0.5
1293,924,0.5
1295,1647,1.0
1297,434,1.0
1297,921,1.0
1303,248,0.5
1304,207,1.5
1307,31,0.5
1312,4,1.5
1316,284,0.5
43,284,0.5
414,284,0.5
1321,486,1.0
1321,1415,3.0
1382,1415,0.5
1321,957,0.5
957,1382,0.5
1332,82,0.5
1338,786,0.5
1338,352,0.5
241,352,0.5
1343,1448,5.0
1344,17,1.5
1352,1805,1.0
1352,1475,0.5
1356,322,0.5
1356,104,0.5
1357,1526,0.5
1362,1151,1.0
1362,1417,2.5
128,1417,0.5
1151,1417,0.5
1362,1256,1.0
128,1256,0.5
1151,1256,0.5
1417,1256,1.0
483,1151,0.5
1365,921,0.5
1370,875,0.5
1370,1544,1.0
1371,1817,1.0
1380,395,0.5
1381,1907,0.5
1381,1579,0.5
1383,1925,1.0
1383,1276,0.5
1391,433,1.0
1391,123,0.5
1392,1581,0.5
1581,838,1.0
1393,1450,9.5
1396,80,1.0
1400,1638,1.5
1405,165,2.0
1405,1,1.5
1405,88,0.5
88,165,0.5
1405,291,1.0
1411,33,0.5
1411,1860,1.0
33,1860,0.5
1416,135,0.5
1421,800,1.0
1421,1488,0.5
1430,898,1.0
1436,353,0.5
1447,145,0.5
1452,532,0.5
1452,563,0.5
1463,2,1.5
1473,1692,7.0
1476,664,0.5
1476,1718,0.5
1476,88,0.5
1481,129,0.5
1481,1920,1.0
1482,1497,0.5
1488,1787,0.5
1488,645,1.0
1490,35,0.5
1493,627,0.5
1496,634,1.0
1497,1553,0.5
1497,430,1.0
1498,1996,1.5
1499,199,0.5
1500,1563,0.5
1504,1709,1.0
1508,1080,1.0
1508,478,1.0
1511,1524,0.5
1513,1616,1.5
1514,57,0.5
1515,1888,1.0
1520,1463,0.5
1523,1969,0.5
1529,614,0.5
1530,619,1.0
1534,479,0.5
1534,352,0.5
1537,115,0.5
1537,745,2.0
745,230,0.5
1537,66,0.5
54,66,0.5
1538,1585,1.5
1538,1855,1.0
1585,1855,1.0
1539,1182,1.5
1540,61,1.5
1540,1861,0.5
1540,747,0.5
1540,1352,1.0
1541,1036,1.0
1542,17,0.5
1550,1421,0.5
1554,226,0.5
1559,674,1.0
1563,706,2.5
1565,297,2.0
1568,64,0.5
1569,1643,1.0
1570,553,0.5
1570,211,1.0
553,211,0.5
1570,1793,0.5
1575,341,0.5
1580,1666,3.5
1584,108,0.5
1585,1615,2.0
1589,213,0.5
1598,326,0.5
1599,309,0.5
1603,957,3.0
1605,563,0.5
1606,1131,0.5
1607,328,1.5
1611,1183,0.5
1612,620,0.5
1613,682,0.5
1613,1808,0.5
1628,800,0.5
1628,476,0.5
1639,469,0.5
1639,235,0.5
1645,132,0.5
1648,795,1.0
1656,4,0.5
1657,165,0.5
1658,1248,0.5
1659,215,0.5
1663,3,0.5
1663,921,0.5
1664,342,0.5
1674,716,0.5
1678,1907,1.0
1686,50,0.5
1686,1199,0.5
1688,54,1.5
1688,84,1.0
1691,1424,0.5
1697,1947,1.0
1701,264,0.5
1704,730,1.0
1708,176,0.5
1711,1905,0.5
1711,1078,0.5
1713,74,0.5
1721,1286,0.5
1721,1896,0.5
1724,179,1.0
1730,1293,0.5
1730,43,1.5
1733,530,0.5
1734,1772,7.5
1734,716,0.5
1738,1055,0.5
1752,1349,2.0
1763,1630,1.0
1767,1923,4.0
1767,54,1.5
1770,1502,0.5
1771,531,0.5
1771,1181,1.0
1785,1430,0.5
1785,898,0.5
1785,1,0.5
1785,967,0.5
1785,253,1.0
1786,1673,0.5
1786,43,0.5
1792,1358,0.5
1358,99,0.5
1793,261,0.5
1796,211,0.5
1799,1884,0.5
1801,24,3.0
1801,512,0.5
1801,47,0.5
1817,651,0.5
1818,4,0.5
1818,132,0.5
1818,1606,0.5
1820,1476,0.5
1822,1324,1.5
1822,1516,1.0
1822,1944,0.5
1828,1951,2.0
1830,1385,0.5
1830,594,0.5
1835,285,0.5
1837,1888,1.5
1844,176,1.0
1845,1900,1.0
1850,1259,0.5
1850,88,0.5
1259,88,0.5
1850,9,0.5
1855,409,0.5
1855,1874,1.0
1863,1488,7.5
1867,818,3.0
1881,19,0.5
1891,71,0.5
1896,1392,0.5
1900,1786,0.5
1900,57,0.5
1901,1889,1.0
1906,1074,0.5
1907,1579,0.5
1914,617,0.5
1914,290,1.0
1916,1788,0.5
1940,505,0.5
1952,1412,0.5
1412,657,0.5
1957,1568,1.0
1961,66,0.5
1961,563,2.5
1962,710,1.0
1962,397,0.5
1972,548,1.0
1977,724,0.5
1977,395,1.0
1978,548,1.0
1982,532,0.5
1982,1452,0.5
1983,1669,0.5
1984,140,1.0
1985,706,1.0
1988,118,1.0
1988,1913,1.0
1994,1078,1.0
1996,54,1.5
